Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
10173,1.0,Very Good,H,VS1,63.3,53.0,4732,6.37,6.29,4.01
47971,0.28,Very Good,D,VVS2,64.0,56.0,532,4.14,4.17,2.66
38035,0.32,Ideal,E,VVS2,61.5,56.0,1010,4.41,4.44,2.72
589,0.75,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57
44495,0.55,Very Good,F,VS2,62.5,62.0,1599,5.2,5.24,3.26
10145,0.93,Ideal,D,SI1,61.6,57.0,4724,6.27,6.33,3.88
44000,0.3,Ideal,J,VS1,59.7,57.0,394,4.37,4.4,2.62
10840,1.2,Premium,I,SI1,61.7,56.0,4872,6.82,6.76,4.19
50629,0.23,Very Good,D,VS2,61.6,58.0,402,3.96,3.99,2.45
39355,0.44,Premium,E,VS2,60.4,59.0,1073,4.93,4.9,2.97
30964,0.36,Ideal,G,VS1,61.1,55.0,746,4.63,4.66,2.84
18180,1.52,Good,J,VS2,63.5,58.0,7370,7.24,7.28,4.61
2858,0.9,Good,E,SI1,62.2,65.0,3274,6.13,6.08,3.8
14691,1.05,Premium,G,VS2,62.5,55.0,5927,6.59,6.54,4.1
16195,1.07,Premium,G,VS2,60.5,56.0,6471,6.71,6.64,4.04
53452,0.7,Very Good,G,VS1,61.7,59.0,2676,5.66,5.69,3.5
36990,0.41,Ideal,E,VS1,62.2,55.0,964,4.76,4.79,2.97
27502,2.01,Premium,I,VS1,62.9,59.0,18206,8.03,7.94,5.02
13307,1.02,Good,D,SI1,63.3,58.0,5497,6.35,6.39,4.03
41854,0.39,Good,D,VVS2,63.6,60.2,1255,4.58,4.62,2.93
34829,0.3,Premium,H,VVS1,62.5,59.0,878,4.29,4.26,2.67
25226,2.14,Fair,F,SI2,64.8,60.0,13825,8.11,8.0,5.22
33408,0.28,Ideal,E,VVS2,60.3,57.0,828,4.25,4.21,2.55
19244,1.59,Ideal,I,SI2,61.6,57.0,7978,7.56,7.51,4.64
35525,0.43,Premium,F,VS2,59.8,58.0,905,4.89,4.94,2.94
22171,1.52,Premium,E,SI2,61.0,59.0,10214,7.39,7.33,4.49
7604,0.92,Ideal,E,SI1,61.4,54.6,4258,6.25,6.29,3.85
49933,0.7,Premium,H,VS2,62.2,58.0,2184,5.74,5.68,3.55
22168,1.56,Ideal,F,SI2,61.6,56.0,10210,7.41,7.45,4.58
736,0.31,Ideal,I,VVS1,62.2,53.0,557,4.36,4.38,2.72
31701,0.36,Premium,F,SI1,61.6,60.0,770,4.61,4.54,2.82
15494,1.0,Very Good,G,VS2,62.7,59.0,6208,6.32,6.38,3.98
21923,1.06,Very Good,E,VVS2,61.8,58.0,9997,6.52,6.56,4.04
8472,1.01,Premium,F,SI2,62.2,59.0,4416,6.41,6.45,4.0
41335,0.36,Ideal,F,IF,62.2,55.0,1215,4.62,4.57,2.86
29803,0.3,Premium,D,SI1,62.2,58.0,709,4.31,4.28,2.67
9983,1.5,Fair,I,I1,69.7,56.0,4704,6.94,6.9,4.82
41056,0.39,Ideal,G,IF,62.1,53.7,1189,4.67,4.71,2.91
2112,0.83,Very Good,F,SI1,63.1,58.0,3118,5.98,5.94,3.76
31632,0.3,Ideal,H,SI1,60.9,58.0,450,4.31,4.33,2.63
31740,0.35,Very Good,D,SI1,63.3,56.0,772,4.53,4.5,2.86
6630,0.92,Good,D,SI1,63.6,57.0,4086,6.14,6.09,3.89
53549,0.71,Very Good,D,SI1,61.7,59.0,2693,5.7,5.74,3.53
8081,1.23,Premium,J,VS2,58.0,61.0,4338,7.07,7.03,4.09
46713,0.59,Ideal,D,SI1,61.3,59.0,1793,5.36,5.4,3.3
52901,0.73,Ideal,G,VS2,62.5,56.0,2586,5.78,5.74,3.6
17511,1.15,Very Good,H,VS1,62.5,56.0,7040,6.65,6.72,4.18
36065,0.38,Ideal,E,VS1,61.8,54.7,924,4.66,4.68,2.89
23834,1.52,Very Good,H,VS1,63.5,60.0,11912,7.28,7.24,4.61
53533,0.74,Ideal,D,SI2,61.1,57.0,2690,5.81,5.84,3.56
13027,0.26,Ideal,H,VVS1,61.2,56.0,600,4.16,4.11,2.53
34689,0.3,Ideal,F,IF,61.3,55.0,873,4.32,4.36,2.66
5628,0.71,Premium,D,VVS2,60.4,59.0,3877,5.73,5.69,3.45
26138,2.26,Premium,H,SI2,61.3,60.0,15428,8.5,8.43,5.19
11729,0.34,Ideal,G,VS2,61.9,55.0,596,4.49,4.53,2.79
33510,0.4,Very Good,J,IF,62.2,61.0,828,4.68,4.71,2.92
5129,0.91,Ideal,F,SI2,60.3,57.0,3763,6.26,6.34,3.8
28534,0.33,Ideal,I,IF,61.1,56.0,675,4.45,4.49,2.73
32168,0.41,Ideal,H,SI2,60.8,57.0,787,4.84,4.8,2.93
45326,0.32,Good,E,SI1,63.1,56.0,524,4.34,4.37,2.75
52415,0.7,Premium,G,VS1,61.4,59.0,2512,5.59,5.74,3.51
34560,0.4,Very Good,G,VS1,61.5,57.0,871,4.73,4.77,2.92
41045,0.54,Ideal,G,SI1,61.7,55.0,1187,5.24,5.27,3.24
15265,1.2,Premium,H,SI1,58.9,60.0,6129,7.02,6.94,4.11
4849,0.71,Ideal,F,VS1,61.5,56.0,3710,5.72,5.76,3.53
53332,0.79,Very Good,F,SI2,62.6,57.0,2655,5.84,5.86,3.66
17332,1.16,Ideal,H,VS2,62.1,57.0,6954,6.7,6.73,4.17
14832,1.03,Ideal,F,SI1,62.0,56.0,5974,6.47,6.5,4.02
6164,1.0,Good,H,SI2,63.2,60.0,3991,6.27,6.33,3.98
19255,1.3,Very Good,G,SI1,61.0,57.0,7985,7.01,7.06,4.29
30974,0.4,Very Good,D,VS2,62.3,58.0,746,4.69,4.72,2.93
45269,0.54,Premium,D,SI1,60.4,60.0,1662,5.22,5.24,3.16
7119,1.01,Good,E,SI2,57.5,63.0,4171,6.56,6.58,3.78
18800,1.61,Very Good,J,SI1,61.7,60.0,7695,7.45,7.5,4.61
13552,1.09,Very Good,H,VS2,63.0,54.0,5551,6.61,6.54,4.14
51081,0.72,Premium,I,VS2,60.9,60.0,2333,5.8,5.76,3.52
24990,2.09,Very Good,I,SI2,63.1,60.0,13500,8.04,8.12,5.1
20312,1.06,Ideal,G,VVS2,60.3,57.0,8726,6.61,6.68,4.01
4184,0.91,Ideal,G,SI2,62.7,57.0,3557,6.15,6.19,3.87
4466,0.7,Very Good,D,VVS2,62.3,56.0,3622,5.66,5.7,3.54
5657,0.9,Very Good,F,SI1,63.2,61.0,3881,6.13,6.09,3.86
46035,0.57,Premium,G,VS2,62.1,57.0,1728,5.3,5.27,3.28
35209,0.33,Premium,I,IF,59.0,61.0,891,4.56,4.49,2.67
7608,0.84,Very Good,G,VVS2,60.4,55.0,4259,6.07,6.12,3.68
35848,0.31,Ideal,F,VVS2,61.6,55.0,917,4.35,4.38,2.69
41251,0.3,Very Good,F,SI1,62.1,60.0,500,4.26,4.28,2.65
21279,1.16,Ideal,F,VS2,61.4,56.0,9432,6.83,6.78,4.18
27492,2.01,Ideal,F,SI2,61.6,55.0,18183,8.08,8.02,4.97
29678,0.3,Very Good,D,VS1,63.2,59.0,707,4.26,4.29,2.7
13667,1.02,Premium,G,VS2,62.9,58.0,5593,6.41,6.37,4.02
47383,0.54,Premium,G,VS1,61.1,59.0,1847,5.26,5.22,3.2
9111,0.9,Very Good,G,VS2,63.2,58.0,4531,6.11,6.17,3.88
38400,0.35,Premium,H,VVS1,59.9,59.0,1024,4.61,4.57,2.75
32847,0.4,Very Good,G,VS2,62.9,56.0,807,4.69,4.72,2.96
3459,0.79,Ideal,E,SI2,61.0,57.0,3390,6.0,5.95,3.65
43896,0.35,Ideal,I,VS2,61.1,57.0,509,4.55,4.58,2.79
15020,1.2,Premium,H,VS2,62.4,57.0,6048,6.73,6.67,4.18
41705,0.53,Premium,H,SI1,59.4,60.0,1242,5.26,5.24,3.12
37365,0.4,Premium,D,VS2,62.4,59.0,982,4.7,4.72,2.94
4962,0.9,Good,H,VS1,64.0,59.0,3734,6.01,6.05,3.86
25675,2.01,Good,I,SI1,59.4,63.0,14597,8.18,8.26,4.88
21872,1.2,Ideal,D,VS2,61.4,56.0,9935,6.88,6.79,4.2
19633,1.01,Ideal,G,VVS2,62.2,54.0,8252,6.48,6.41,4.01
42953,0.3,Premium,J,VS1,62.6,58.0,506,4.32,4.27,2.69
26522,1.98,Premium,I,VS1,62.5,58.0,16171,7.95,7.99,4.98
14422,1.2,Ideal,H,SI1,61.7,55.0,5822,6.86,6.82,4.22
39726,0.4,Ideal,E,VVS2,62.3,54.0,1090,4.74,4.76,2.96
38522,0.34,Premium,E,VS1,59.9,58.0,1033,4.58,4.54,2.73
545,0.8,Good,E,SI2,63.7,54.0,2829,5.91,5.87,3.75
24364,0.36,Ideal,D,SI1,61.3,56.0,636,4.61,4.65,2.84
2674,0.71,Ideal,E,VS1,62.7,57.0,3238,5.66,5.69,3.56
37697,0.41,Premium,J,VVS1,62.2,59.0,994,4.75,4.71,2.94
13738,0.32,Ideal,F,SI1,60.6,57.0,604,4.45,4.49,2.71
20194,1.51,Ideal,G,SI2,60.8,57.0,8637,7.39,7.44,4.51
14651,1.0,Very Good,E,VS1,63.2,53.0,5914,6.4,6.33,4.02
42317,0.41,Ideal,F,VVS1,60.7,56.0,1295,4.81,4.85,2.93
23323,1.58,Ideal,H,VS2,62.7,56.0,11365,7.44,7.39,4.65
30566,0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.39,2.68
15488,1.01,Very Good,G,VS2,62.5,59.0,6204,6.34,6.37,3.97
48149,0.55,Very Good,E,VS1,62.8,56.0,1941,5.2,5.24,3.28
49986,0.74,Good,F,SI2,59.3,61.0,2190,5.87,5.97,3.51
31234,0.42,Very Good,D,SI1,63.0,55.0,756,4.76,4.79,3.01
23852,1.51,Ideal,D,SI1,61.9,57.0,11942,7.42,7.35,4.57
48168,0.53,Ideal,F,VVS2,62.3,56.0,1943,5.2,5.24,3.25
21004,1.51,Good,H,SI1,61.8,61.0,9218,7.25,7.32,4.5
28794,0.27,Very Good,F,VVS2,61.3,57.0,682,4.14,4.18,2.54
18362,0.37,Very Good,F,SI1,62.4,59.0,616,4.56,4.6,2.86
33918,0.3,Premium,E,VS2,62.9,58.0,844,4.24,4.22,2.66
43970,0.27,Very Good,F,VS2,61.8,57.0,518,4.14,4.18,2.57
2672,0.7,Ideal,E,VVS2,62.8,56.0,3238,5.68,5.6,3.54
40003,0.41,Ideal,F,VS2,61.8,57.0,1107,4.79,4.75,2.95
4709,0.9,Ideal,F,SI2,62.3,57.0,3679,6.19,6.17,3.85
33732,0.39,Ideal,E,VS2,60.5,56.0,839,4.75,4.77,2.88
21941,1.51,Very Good,E,SI2,63.2,56.0,10012,7.32,7.26,4.61
42728,0.58,Ideal,D,SI2,62.7,56.0,1342,5.3,5.32,3.33
23717,0.25,Very Good,F,VVS2,62.4,55.0,633,4.03,4.06,2.52
29387,0.31,Very Good,E,SI1,63.4,55.0,698,4.33,4.31,2.74
36617,0.32,Ideal,G,SI1,62.5,55.0,477,4.35,4.38,2.73
18818,1.21,Very Good,E,SI1,62.2,60.0,7703,6.78,6.76,4.21
43484,0.47,Ideal,G,VVS1,61.6,56.0,1421,4.99,5.05,3.09
44705,0.57,Premium,E,SI1,59.4,58.0,1613,5.42,5.38,3.21
19810,1.0,Good,D,VVS2,60.2,62.0,8374,6.42,6.46,3.88
3753,0.7,Ideal,D,SI1,61.8,56.0,3454,5.7,5.72,3.53
27779,0.32,Ideal,H,VS2,63.0,57.0,648,4.38,4.35,2.75
9121,1.0,Fair,G,VVS2,66.9,55.0,4534,6.2,6.17,4.14
14359,1.02,Very Good,E,SI1,62.6,58.0,5814,6.4,6.45,4.02
6111,1.11,Premium,I,SI1,61.9,58.0,3978,6.63,6.61,4.1
39911,0.5,Ideal,E,SI2,61.8,58.0,1104,5.08,5.11,3.15
29407,0.33,Ideal,G,VS1,61.9,55.0,699,4.44,4.49,2.77
47514,0.67,Very Good,H,VS2,62.9,55.0,1867,5.56,5.6,3.51
51863,0.73,Very Good,I,VS2,62.8,59.0,2426,5.72,5.75,3.6
38883,0.4,Ideal,D,VS2,62.8,57.0,1050,4.72,4.68,2.95
46904,0.56,Premium,D,SI1,61.9,58.0,1814,5.33,5.27,3.28
11347,1.01,Very Good,F,SI1,63.5,59.0,4989,6.38,6.29,4.02
7880,0.92,Ideal,E,SI2,62.6,57.0,4309,6.22,6.18,3.88
39256,0.38,Ideal,E,VS1,61.6,56.0,1069,4.67,4.65,2.87
5110,0.72,Ideal,F,VS1,61.4,56.0,3759,5.75,5.79,3.54
44762,0.52,Ideal,E,VS2,61.3,56.0,1621,5.17,5.21,3.18
6426,1.01,Premium,E,SI2,60.6,58.0,4044,6.47,6.53,3.94
11950,1.01,Very Good,E,SI1,62.8,60.0,5132,6.38,6.39,4.01
46593,0.54,Premium,F,VS2,59.5,58.0,1786,5.36,5.29,3.17
14827,1.21,Ideal,H,SI1,61.2,57.0,5973,6.86,6.93,4.22
37021,0.33,Premium,G,VVS2,61.2,57.0,965,4.44,4.42,2.71
32139,0.31,Premium,H,VVS1,61.8,59.0,786,4.36,4.32,2.68
42989,0.6,Good,F,SI1,63.7,61.0,1367,5.24,5.21,3.33
33162,0.31,Premium,G,VVS1,60.2,59.0,816,4.38,4.43,2.65
48039,0.68,Good,F,SI1,61.2,61.0,1924,5.59,5.63,3.43
20603,1.5,Ideal,I,SI1,61.8,57.0,8907,7.3,7.34,4.53
15359,1.05,Ideal,H,VS2,62.6,56.0,6165,6.45,6.5,4.05
10749,1.02,Ideal,F,SI2,62.6,56.0,4851,6.38,6.44,4.01
9101,1.01,Premium,G,SI1,63.0,58.0,4525,6.35,6.29,3.98
2350,0.7,Ideal,G,VS2,62.7,54.0,3172,5.65,5.7,3.65
20866,1.31,Premium,G,VS2,61.3,58.0,9085,7.05,7.01,4.31
33765,0.4,Ideal,I,VS2,61.4,58.0,840,4.78,4.73,2.92
41547,0.5,Good,D,SI1,57.2,60.0,1235,5.25,5.2,2.99
22760,1.5,Ideal,E,SI1,62.6,56.0,10777,7.27,7.3,4.56
10658,1.0,Good,G,VS2,56.7,62.0,4838,6.64,6.59,3.75
53562,0.71,Premium,G,VVS1,62.7,58.0,2694,5.71,5.67,3.57
37467,0.42,Premium,G,VS1,60.9,58.0,984,4.84,4.81,2.94
13727,0.27,Ideal,E,VS2,62.7,55.0,603,4.18,4.15,2.61
37601,0.23,Very Good,E,VVS2,62.1,62.0,485,3.91,3.95,2.44
20829,1.54,Premium,F,SI2,61.1,58.0,9055,7.47,7.36,4.53
38568,0.46,Premium,E,SI1,61.8,57.0,1035,4.98,4.93,3.06
21727,2.01,Premium,J,SI1,61.7,60.0,9793,8.12,8.09,5.0
29895,0.3,Premium,D,VS2,60.4,59.0,710,4.32,4.35,2.62
14431,1.01,Premium,H,VS1,62.1,62.0,5826,6.36,6.32,3.94
46080,0.64,Ideal,G,SI1,61.6,55.0,1737,5.55,5.59,3.43
49763,0.72,Very Good,H,SI2,62.4,59.0,2160,5.67,5.71,3.55
10606,1.17,Good,H,SI2,63.8,58.0,4826,6.57,6.73,4.24
14097,1.23,Premium,I,SI1,62.0,57.0,5717,6.91,6.83,4.26
32787,0.43,Very Good,F,VS2,62.5,60.0,804,4.81,4.86,3.02
6431,1.02,Premium,D,SI2,62.3,58.0,4044,6.42,6.37,3.99
24901,1.58,Premium,D,SI1,59.0,59.0,13329,7.68,7.63,4.52
24307,2.0,Good,H,SI2,63.8,59.0,12554,7.93,7.88,5.04
48281,0.53,Ideal,D,VS2,61.2,56.0,1956,5.23,5.2,3.19
35694,0.3,Ideal,D,VS2,61.3,57.0,911,4.36,4.32,2.66
4593,1.07,Very Good,G,SI2,63.5,59.0,3655,6.52,6.46,4.12
51101,0.56,Very Good,G,VVS2,62.1,55.6,2336,5.29,5.31,3.29
31965,0.26,Ideal,F,VS1,60.9,57.0,452,4.11,4.13,2.51
27416,5.01,Fair,J,I1,65.5,59.0,18018,10.74,10.54,6.98
49997,0.58,Fair,E,VS1,57.9,56.0,2192,5.52,5.49,3.19
51730,0.58,Ideal,F,VVS2,61.9,56.0,2401,5.38,5.35,3.32
48811,0.76,Ideal,J,VS2,61.8,54.0,2026,5.87,5.91,3.64
46257,0.54,Ideal,E,VS2,60.8,57.0,1754,5.24,5.29,3.2
37767,0.41,Premium,E,VS2,59.8,60.0,999,4.87,4.83,2.9
44173,0.53,Premium,D,SI1,61.4,58.0,1566,5.19,5.23,3.2
8783,1.0,Premium,H,SI1,62.2,60.0,4469,6.45,6.34,3.98
9563,1.0,Ideal,E,SI2,62.0,57.0,4623,6.37,6.41,3.96
21998,1.2,Premium,F,VVS2,60.5,60.0,10064,6.98,6.87,4.19
31974,0.26,Very Good,E,VS2,59.2,58.0,453,4.18,4.2,2.48
46456,0.71,Good,J,VS2,63.8,58.0,1774,5.61,5.58,3.57
20021,0.3,Good,E,SI2,63.5,55.0,421,4.27,4.3,2.72
45911,0.53,Premium,E,VS2,60.9,60.0,1721,5.16,5.22,3.16
16893,1.2,Ideal,H,SI1,62.5,56.0,6742,6.84,6.79,4.26
18370,0.39,Very Good,J,VS1,61.0,62.0,616,4.66,4.71,2.86
22751,1.52,Premium,E,SI1,62.4,59.0,10767,7.34,7.37,4.59
10795,1.0,Ideal,D,SI1,60.2,57.0,4861,6.54,6.48,3.92
27018,2.27,Premium,J,VS1,62.4,58.0,17149,8.41,8.36,5.23
36825,0.44,Ideal,I,VVS2,61.1,57.0,957,4.91,4.95,3.01
33482,0.32,Ideal,F,VS2,61.7,55.0,828,4.41,4.4,2.72
22890,1.3,Premium,F,VS1,61.0,59.0,10930,7.05,7.08,4.31
21065,1.24,Ideal,E,VS2,62.0,57.0,9240,6.87,6.9,4.27
16900,1.5,Ideal,J,SI1,59.4,62.0,6745,7.38,7.35,4.38
7429,0.72,Ideal,F,IF,62.0,57.0,4228,5.71,5.78,3.56
35471,0.33,Ideal,H,VVS1,62.5,56.0,901,4.44,4.42,2.77
3709,0.77,Premium,F,VVS2,60.5,56.0,3450,5.94,5.9,3.58
25159,2.08,Very Good,J,VS2,60.6,61.0,13732,8.24,8.34,5.02
30222,0.33,Premium,E,VS2,61.0,60.0,723,4.42,4.47,2.71
41462,0.41,Ideal,G,VVS1,62.1,55.0,1230,4.79,4.74,2.96
4508,0.9,Very Good,D,SI2,59.8,53.0,3632,6.2,6.25,3.72
7857,0.9,Premium,D,SI1,62.7,58.0,4304,6.15,6.09,3.84
7898,1.0,Fair,H,VVS2,65.1,57.0,4312,6.27,6.23,4.07
10417,1.0,Very Good,E,SI2,62.9,60.0,4781,6.3,6.35,3.98
16532,1.0,Premium,G,VS1,62.4,59.0,6606,6.35,6.4,3.98
26923,2.28,Premium,H,SI2,61.9,61.0,16954,8.42,8.32,5.18
25092,2.03,Good,G,SI2,62.7,65.0,13621,8.17,7.92,5.06
27956,0.27,Ideal,I,VS1,61.9,54.0,432,4.15,4.18,2.58
49627,0.3,Premium,H,SI1,62.9,56.0,540,4.31,4.28,2.7
38287,0.28,Very Good,F,VS1,61.0,59.0,487,4.18,4.24,2.57
1949,0.72,Ideal,F,VS1,62.4,56.0,3084,5.76,5.72,3.58
26595,1.74,Ideal,G,VS2,62.9,57.0,16316,7.68,7.64,4.82
21139,2.0,Premium,J,VS1,63.0,58.0,9296,8.04,7.99,5.05
15372,0.3,Ideal,F,VS2,62.1,55.0,605,4.26,4.31,2.66
48884,0.73,Premium,J,VS1,61.3,61.0,2037,5.83,5.78,3.56
18092,1.23,Very Good,H,SI1,62.5,56.0,7313,6.79,6.82,4.25
37176,0.32,Ideal,D,VS2,61.6,56.0,972,4.4,4.37,2.7
47411,0.57,Ideal,E,VS2,61.8,55.0,1851,5.34,5.38,3.31
13084,1.04,Premium,H,VS2,62.7,61.0,5416,6.48,6.44,4.05
38980,0.4,Ideal,I,IF,62.8,54.0,1053,4.7,4.72,2.96
1925,0.8,Ideal,F,SI1,61.0,56.0,3082,6.05,5.98,3.67
38474,0.38,Ideal,H,VVS2,62.1,56.0,1031,4.64,4.67,2.89
52615,0.7,Good,D,SI1,62.6,62.0,2546,5.61,5.64,3.52
19170,1.08,Ideal,G,VS1,62.4,55.0,7925,6.57,6.63,4.12
13025,0.26,Very Good,H,VVS2,63.3,58.0,600,4.08,4.04,2.57
51891,0.52,Ideal,E,VVS2,61.8,56.0,2430,5.15,5.18,3.19
36272,0.3,Ideal,G,SI1,62.3,56.0,477,4.29,4.31,2.68
28324,0.33,Very Good,G,VS1,62.0,59.0,666,4.36,4.42,2.72
30372,0.36,Ideal,H,VS2,62.1,55.0,729,4.61,4.57,2.85
30724,0.41,Good,D,SI1,63.8,56.0,738,4.68,4.72,3.0
12430,1.03,Ideal,G,SI1,61.7,56.0,5241,6.5,6.47,4.0
24502,1.64,Very Good,E,SI1,61.8,59.0,12779,7.51,7.55,4.65
28359,0.4,Ideal,I,VS2,62.4,53.0,667,4.75,4.77,2.97
42599,0.5,Ideal,E,SI1,59.1,61.0,1331,5.16,5.19,3.06
42246,0.57,Ideal,H,SI1,61.8,55.0,1292,5.31,5.37,3.3
48455,0.55,Very Good,F,VS1,61.2,56.4,1975,5.28,5.33,3.25
53456,0.7,Very Good,D,SI1,61.1,57.0,2677,5.74,5.66,3.48
41790,0.52,Premium,G,SI1,62.6,58.0,1249,5.13,5.1,3.2
42669,0.44,Ideal,E,VVS2,61.8,56.0,1334,4.93,4.88,3.03
31077,0.33,Very Good,G,VVS2,61.9,58.0,752,4.39,4.43,2.73
51489,0.71,Ideal,F,SI1,62.9,57.0,2381,5.71,5.65,3.57
43148,0.52,Very Good,E,SI1,62.7,57.0,1389,5.1,5.14,3.21
22958,1.5,Premium,I,VVS2,61.4,58.0,11007,7.38,7.32,4.51
21433,1.76,Ideal,I,SI2,61.2,55.0,9540,7.76,7.79,4.76
50048,0.7,Very Good,H,SI1,61.5,55.0,2200,5.72,5.76,3.53
12031,0.34,Ideal,G,VS2,62.2,55.0,596,4.47,4.5,2.79
25348,1.76,Ideal,I,VVS2,60.2,58.0,14065,7.84,7.87,4.73
26753,2.21,Ideal,D,SI2,62.0,57.0,16558,8.36,8.31,5.18
28329,0.33,Ideal,G,VS1,62.1,54.0,666,4.45,4.47,2.77
41366,0.5,Premium,H,SI1,62.1,60.0,1219,5.06,5.02,3.13
53225,0.5,Ideal,D,VVS2,61.8,54.1,2639,5.1,5.14,3.16
19839,1.02,Ideal,G,VVS2,61.6,57.0,8401,6.45,6.47,3.98
27688,1.7,Premium,G,VVS2,59.8,59.0,18718,7.7,7.75,4.62
12278,1.2,Very Good,I,SI1,62.9,57.0,5211,6.73,6.78,4.25
49876,0.7,Premium,H,SI1,62.0,61.0,2176,6.65,5.69,3.46
28790,0.37,Very Good,D,SI1,61.0,62.0,681,4.61,4.64,2.82
53513,0.71,Ideal,F,VS2,62.8,56.0,2686,5.66,5.61,3.54
28274,0.24,Very Good,E,VS2,64.1,59.0,362,3.88,3.92,2.5
37514,0.42,Ideal,F,VS1,60.6,56.0,985,4.87,4.83,2.94
43081,0.5,Ideal,F,SI1,59.9,56.0,1378,5.36,5.09,3.13
22032,0.34,Very Good,H,SI1,63.3,56.0,628,4.46,4.45,2.82
8594,1.21,Premium,J,SI2,60.9,60.0,4440,6.82,6.78,4.14
14386,0.3,Premium,H,VVS2,62.4,58.0,605,4.26,4.3,2.67
46116,0.56,Ideal,I,VVS1,61.1,55.0,1743,5.35,5.33,3.26
50770,0.71,Fair,G,SI1,65.5,55.0,2300,5.59,5.56,3.65
19417,1.12,Very Good,G,VVS1,58.9,60.0,8072,6.78,6.91,4.03
36230,0.38,Ideal,F,VS1,62.4,54.0,933,4.64,4.68,2.91
46012,0.53,Very Good,G,VS1,63.2,55.0,1727,5.15,5.13,3.25
32372,0.35,Ideal,D,VS2,62.5,56.0,790,4.51,4.55,2.83
48057,0.73,Premium,H,SI2,58.7,58.0,1927,5.94,5.91,3.48
31315,0.32,Ideal,E,VS1,61.7,56.0,758,4.39,4.42,2.72
11262,0.91,Premium,D,VS2,62.0,60.0,4969,6.23,6.19,3.85
50460,0.74,Very Good,H,SI2,63.1,56.0,2264,5.78,5.75,3.64
2268,0.58,Ideal,D,VVS1,61.6,60.0,3154,5.34,5.35,3.29
3026,0.66,Very Good,E,VVS1,61.8,55.0,3309,5.6,5.66,3.48
53532,0.71,Ideal,D,SI2,61.6,56.0,2690,5.78,5.82,3.57
41814,0.54,Very Good,E,SI2,63.4,56.0,1250,5.18,5.14,3.27
9646,1.01,Ideal,I,SI1,60.3,58.0,4641,6.5,6.56,3.94
6642,1.09,Premium,I,SI1,62.0,58.0,4090,6.6,6.56,4.08
41913,0.42,Very Good,E,VVS2,59.4,60.0,1262,4.88,4.91,2.91
4957,0.9,Good,G,SI1,63.8,59.0,3734,6.05,6.08,3.87
52849,0.7,Fair,G,VS2,66.5,57.0,2575,5.4,5.46,3.61
51903,0.53,Ideal,E,VVS2,61.8,55.0,2433,5.16,5.19,3.2
38956,0.31,Good,H,VS2,63.5,57.0,489,4.32,4.34,2.75
49373,0.81,Ideal,J,SI2,62.2,57.0,2100,5.95,5.92,3.69
42738,0.51,Good,G,VS2,63.9,56.0,1343,5.07,5.1,3.25
45625,0.55,Ideal,D,SI1,60.6,56.0,1692,5.27,5.32,3.21
39658,0.42,Premium,H,VS1,61.7,59.0,1087,4.83,4.76,2.96
1428,0.9,Very Good,H,SI2,63.1,60.0,2972,6.14,6.09,3.86
31943,0.3,Ideal,F,VS2,62.9,57.0,776,4.33,4.29,2.71
30342,0.5,Fair,G,I1,65.2,56.0,727,4.95,4.89,3.21
24135,1.54,Premium,H,IF,62.5,58.0,12308,7.38,7.33,4.6
22616,1.78,Premium,H,SI2,61.0,61.0,10666,7.88,7.82,4.79
7002,1.0,Good,I,VS2,59.7,64.0,4155,6.51,6.45,3.87
44184,0.5,Very Good,H,VVS2,62.9,56.0,1569,5.03,5.08,3.18
36866,0.39,Very Good,D,VS2,60.2,59.0,958,4.74,4.76,2.86
17349,1.11,Ideal,H,VVS2,61.4,57.0,6962,6.67,6.63,4.08
53644,0.7,Premium,E,SI1,60.7,58.0,2703,5.74,5.73,3.48
36159,0.43,Ideal,I,VVS2,60.9,57.0,929,4.85,4.9,2.97
22898,1.51,Ideal,E,SI2,60.5,57.0,10935,7.38,7.42,4.48
53676,0.71,Premium,E,VS2,59.9,58.0,2711,5.78,5.81,3.47
14502,1.33,Ideal,J,SI1,62.4,54.0,5857,7.04,7.07,4.4
2019,0.7,Premium,F,VVS2,62.6,59.0,3105,5.66,5.62,3.53
11040,1.01,Premium,H,VS2,60.7,61.0,4921,6.47,6.39,3.9
19901,1.24,Ideal,G,VS1,61.1,57.0,8449,6.98,6.91,4.24
29909,0.35,Good,E,VS2,57.8,60.0,711,4.64,4.67,2.69
36426,0.31,Ideal,D,VS2,60.4,56.0,942,4.42,4.39,2.66
26828,2.11,Ideal,I,VS1,61.9,57.0,16723,8.28,8.22,5.11
30716,0.33,Ideal,F,VS1,61.2,57.0,738,4.46,4.49,2.74
7215,1.01,Premium,H,SI1,61.9,59.0,4191,6.35,6.32,3.92
30048,0.41,Premium,G,SI1,62.7,58.0,719,4.7,4.74,2.96
10527,1.0,Good,G,VS1,63.7,60.0,4805,6.38,6.31,4.04
32555,0.32,Ideal,F,VVS2,62.1,55.0,800,4.37,4.39,2.72
27582,2.03,Premium,G,SI1,61.3,59.0,18423,8.11,8.08,4.96
17093,1.04,Ideal,F,VS2,62.1,57.0,6814,6.53,6.48,4.04
47129,0.61,Very Good,E,SI1,62.1,55.0,1829,5.43,5.46,3.38
